doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,is_paratext,journal_is_in_doaj,journal_is_oa,journal_issn_l,journal_issns,journal_name,oa_status,published_date,publisher
10.1017/langcog.2019.49,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D67777B04B2F367193944F638318EEB2/S1866980819000498a.pdf/div-class-title-playful-iconicity-structural-markedness-underlies-the-relation-between-funniness-and-iconicity-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/langcog.2019.49,journal-article,True,False,False,False,1866-9808,"1866-9808,1866-9859",Language and Cognition,hybrid,2020-01-14,Cambridge University Press (CUP)
10.3389/fpsyg.2020.00186,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2020.00186/pdf,True,publishedVersion,2,https://doi.org/10.3389/fpsyg.2020.00186,journal-article,True,False,True,True,1664-1078,1664-1078,Frontiers in Psychology,gold,2020-02-14,Frontiers Media SA
10.1017/s1351324919000123,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/5CAC0B9D6F20FBA183990FC3DE0CEAF2/S1351324919000123a.pdf/div-class-title-query-based-summarization-of-discussion-threads-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s1351324919000123,journal-article,True,False,False,False,1351-3249,"1351-3249,1469-8110",Natural Language Engineering,hybrid,2019-04-16,Cambridge University Press (CUP)
10.1080/17549507.2020.1762000,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/17549507.2020.1762000?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/17549507.2020.1762000,journal-article,True,False,False,False,1754-9507,"1754-9507,1754-9515",International Journal of Speech-Language Pathology,hybrid,2020-05-03,Informa UK Limited
10.1017/langcog.2019.50,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/3450BEC0B48288B50DB5E3C1EF4A55C0/S1866980819000504a.pdf/div-class-title-ranking-dutch-intensifiers-a-usage-based-approach-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/langcog.2019.50,journal-article,True,False,False,False,1866-9808,"1866-9808,1866-9859",Language and Cognition,hybrid,2020-02-28,Cambridge University Press (CUP)
10.1016/j.compcom.2020.102574,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/219031/1/219031.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.compcom.2020.102574,journal-article,True,False,False,False,1873-2011,8755-4615,Computers and Composition,green,2020-06-01,Elsevier BV
10.1017/s0140525x19001638,oa repository (via OAI-PMH doi match),repository,,https://pure.mpg.de/pubman/item/item_3033564_7/component/file_3213932/Dingemanse_2020_Resource-rationality%20beyond%20individual%20minds.pdf,True,submittedVersion,2,https://doi.org/10.1017/s0140525x19001638,journal-article,True,False,False,False,0140-525X,"0140-525X,1469-1825",Behavioral and Brain Sciences,green,2020-01-01,Cambridge University Press (CUP)
10.3389/fped.2020.583630,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fped.2020.583630/pdf,True,publishedVersion,2,https://doi.org/10.3389/fped.2020.583630,journal-article,True,False,True,True,2296-2360,2296-2360,Frontiers in Pediatrics,gold,2020-12-17,Frontiers Media SA
10.5117/nedtaa2020.1.005.spee,oa repository (via OAI-PMH title and first author match),repository,,https://lirias.kuleuven.be/bitstream/123456789/653688/2/Speelman_Grondelaers_Szmrecsanyi_Heylen_2020final_schaalvergroting_syntactische_alternantie.pdf,True,acceptedVersion,2,https://doi.org/10.5117/nedtaa2020.1.005.spee,journal-article,True,False,False,False,1384-5845,"1384-5845,2352-1171",Nederlandse Taalkunde,green,2020-04-01,Amsterdam University Press
10.1016/j.lingua.2020.102940,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.lingua.2020.102940,True,publishedVersion,2,https://doi.org/10.1016/j.lingua.2020.102940,journal-article,True,False,False,False,0024-3841,0024-3841,Lingua,hybrid,2020-10-01,Elsevier BV
10.1093/cercor/bhz148,open (via crossref license),publisher,cc-by-nc,https://academic.oup.com/cercor/article-pdf/30/3/1056/33011807/bhz148.pdf,True,publishedVersion,2,https://doi.org/10.1093/cercor/bhz148,journal-article,True,False,False,False,1047-3211,"1047-3211,1460-2199",Cerebral Cortex,hybrid,2019-09-05,Oxford University Press (OUP)
10.21437/speechprosody.2020-122,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/237629/237629.pdf,True,submittedVersion,2,https://doi.org/10.21437/speechprosody.2020-122,proceedings-article,True,False,False,False,,,Speech Prosody 2020,green,2020-05-25,ISCA
10.1016/j.pragma.2020.06.009,oa repository (via OAI-PMH doi match),repository,other-oa,https://pure.mpg.de/pubman/item/item_3246830_4/component/file_3246831/Kendrick_etal_2020_Sequence%20organization.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.pragma.2020.06.009,journal-article,True,False,False,False,0378-2166,0378-2166,Journal of Pragmatics,green,2020-10-01,Elsevier BV
10.5007/1984-8412.2020.e77342,oa journal (via doaj),publisher,cc-by-nc-nd,https://periodicos.ufsc.br/index.php/forum/article/download/77342/45484,True,publishedVersion,2,https://doi.org/10.5007/1984-8412.2020.e77342,journal-article,True,False,True,True,1415-8698,"1984-8412,1415-8698",Fórum Linguístico,gold,2020-12-30,Universidade Federal de Santa Catarina (UFSC)
10.1111/infa.12357,oa repository (via OAI-PMH doi match),repository,cc-by,https://pure.mpg.de/pubman/item/item_3245587_6/component/file_3250325/Hahn_etal_2020_six-month-old%20infants%20recognize%20phrases%20in%20song%20and%20speech.pdf,True,publishedVersion,2,https://doi.org/10.1111/infa.12357,journal-article,True,False,False,False,1532-7078,"1525-0008,1532-7078",Infancy,green,2020-08-13,Wiley
10.1109/taslp.2020.2973896,"open (via crossref license, author manuscript)",publisher,publisher-specific-oa,https://doi.org/10.1109/taslp.2020.2973896,True,acceptedVersion,2,https://doi.org/10.1109/taslp.2020.2973896,journal-article,True,False,False,False,2329-9290,"2329-9290,2329-9304","IEEE/ACM Transactions on Audio, Speech, and Language Processing",hybrid,2020-01-01,Institute of Electrical and Electronics Engineers (IEEE)
10.1145/3382507.3420054,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/226995/226995.pdf,True,publishedVersion,2,https://doi.org/10.1145/3382507.3420054,proceedings-article,True,False,False,False,,,Proceedings of the 2020 International Conference on Multimodal Interaction,green,2020-10-21,ACM
10.1515/cercles-2020-2017,oa repository (via OAI-PMH doi match),repository,cc-by,https://repository.ubn.ru.nl//bitstream/handle/2066/225746/225746.pdf,True,publishedVersion,2,https://doi.org/10.1515/cercles-2020-2017,journal-article,True,False,False,False,2191-611X,"2191-611X,2191-6128",Language Learning in Higher Education,green,2020-05-01,Walter de Gruyter GmbH
10.3758/s13428-019-01204-6,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.3758/s13428-019-01204-6.pdf,True,publishedVersion,2,https://doi.org/10.3758/s13428-019-01204-6,journal-article,True,False,False,False,1554-351X,1554-3528,Behavior Research Methods,hybrid,2019-02-20,Springer Science and Business Media LLC
10.1177/2329490619870550,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/212964/1/212964.pdf,True,publishedVersion,2,https://doi.org/10.1177/2329490619870550,journal-article,True,False,False,False,2329-4906,"2329-4906,2329-4922",Business and Professional Communication Quarterly,green,2019-09-02,SAGE Publications
10.1044/2020_jslhr-19-00389,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/225750/1/225750.pdf,True,publishedVersion,2,https://doi.org/10.1044/2020_jslhr-19-00389,journal-article,True,False,False,False,1092-4388,"1092-4388,1558-9102","Journal of Speech, Language, and Hearing Research",green,2020-09-15,American Speech Language Hearing Association
10.2196/17791,oa journal (via doaj),publisher,cc-by,https://www.jmir.org/2020/5/e17791/PDF,True,publishedVersion,2,https://doi.org/10.2196/17791,journal-article,True,False,True,True,1438-8871,1438-8871,Journal of Medical Internet Research,gold,2020-05-05,JMIR Publications Inc.
10.1080/00913367.2019.1663317,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/00913367.2019.1663317?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/00913367.2019.1663317,journal-article,True,False,False,False,0091-3367,"0091-3367,1557-7805",Journal of Advertising,hybrid,2019-09-18,Informa UK Limited
10.1525/collabra.281,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1525/collabra.281,True,publishedVersion,2,https://doi.org/10.1525/collabra.281,journal-article,True,False,True,True,2474-7394,2474-7394,Collabra: Psychology,gold,2020-01-01,University of California Press
10.1145/3394171.3425169,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/225700/1/225700.pdf,True,publishedVersion,2,https://doi.org/10.1145/3394171.3425169,proceedings-article,True,False,False,False,,,Proceedings of the 28th ACM International Conference on Multimedia,green,2020-10-12,ACM
10.1017/s1366728919000373,,,,,False,,2,https://doi.org/10.1017/s1366728919000373,journal-article,False,False,False,False,1366-7289,"1366-7289,1469-1841",Bilingualism: Language and Cognition,closed,2019-08-05,Cambridge University Press (CUP)
10.1007/s00426-019-01198-y,open (via crossref license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007/s00426-019-01198-y.pdf,True,publishedVersion,2,https://doi.org/10.1007/s00426-019-01198-y,journal-article,True,False,False,False,0340-0727,"0340-0727,1430-2772",Psychological Research,hybrid,2019-05-11,Springer Science and Business Media LLC
10.1075/aplv.19009.mud,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/227453/1/227453.pdf,True,submittedVersion,2,https://doi.org/10.1075/aplv.19009.mud,journal-article,True,False,False,False,2215-1354,"2215-1354,2215-1362",Macro and micro-social variation in Asia-Pacific sign languages,green,2020-07-29,John Benjamins Publishing Company
10.5117/tet2020.1.hins,oa journal (via doaj),publisher,cc-by-nc-nd,https://doi.org/10.5117/tet2020.1.hins,True,publishedVersion,2,https://doi.org/10.5117/tet2020.1.hins,journal-article,True,False,True,True,0039-8691,"0039-8691,2215-1214",Taal en Tongval,gold,2020-12-31,Amsterdam University Press
10.1121/1.5141370,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/216114/216114pub.pdf,True,publishedVersion,2,https://doi.org/10.1121/1.5141370,journal-article,True,False,False,False,0001-4966,"0001-4966,1520-8524",The Journal of the Acoustical Society of America,green,2020-01-01,Acoustical Society of America (ASA)
10.1016/j.specom.2020.04.003,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.specom.2020.04.003,True,publishedVersion,2,https://doi.org/10.1016/j.specom.2020.04.003,journal-article,True,False,False,False,0167-6393,0167-6393,Speech Communication,hybrid,2021-10-01,Elsevier BV
10.1177/0023830918823236,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/220380/220380.pdf,True,publishedVersion,2,https://doi.org/10.1177/0023830918823236,journal-article,True,False,False,False,0023-8309,"0023-8309,1756-6053",Language and Speech,green,2019-01-25,SAGE Publications
10.1016/j.jeap.2020.100887,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/221478/1/upload_in_progress_2066_221478.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.jeap.2020.100887,journal-article,True,False,False,False,1475-1585,1475-1585,Journal of English for Academic Purposes,green,2020-09-01,Elsevier BV
10.3758/s13428-019-01271-9,open (via crossref license),publisher,cc-by,https://link.springer.com/content/pdf/10.3758/s13428-019-01271-9.pdf,True,publishedVersion,2,https://doi.org/10.3758/s13428-019-01271-9,journal-article,True,False,False,False,1554-351X,1554-3528,Behavior Research Methods,hybrid,2019-10-28,Springer Science and Business Media LLC
10.1007/s10803-019-04222-7,open (via crossref license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007/s10803-019-04222-7.pdf,True,publishedVersion,2,https://doi.org/10.1007/s10803-019-04222-7,journal-article,True,False,False,False,0162-3257,"0162-3257,1573-3432",Journal of Autism and Developmental Disorders,hybrid,2019-09-14,Springer Science and Business Media LLC
10.1111/lang.12401,open (via crossref license),publisher,cc-by-nc,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/lang.12401,True,publishedVersion,2,https://doi.org/10.1111/lang.12401,journal-article,True,False,False,False,0023-8333,"0023-8333,1467-9922",Language Learning,hybrid,2020-06-01,Wiley
10.1016/j.cognition.2020.104246,oa repository (via OAI-PMH doi match),repository,,https://pure.mpg.de/pubman/item/item_3195221_9/component/file_3485576/Slonimska_Ozyurek_Capirci_2020_role%20of%20iconicity%20and....pdf,True,publishedVersion,2,https://doi.org/10.1016/j.cognition.2020.104246,journal-article,True,False,False,False,0010-0277,0010-0277,Cognition,green,2020-07-01,Elsevier BV
10.1017/s0142716420000430,open (via page says license),publisher,cc-by,https://doi.org/10.1017/s0142716420000430,True,publishedVersion,2,https://doi.org/10.1017/s0142716420000430,journal-article,True,False,False,False,0142-7164,"0142-7164,1469-1817",Applied Psycholinguistics,hybrid,2020-09-01,Cambridge University Press (CUP)
10.1017/s1366728918001219,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/FCBC51E909334F15661B14A0E8F06758/S1366728918001219a.pdf/div-class-title-the-tug-of-war-between-an-idiom-s-figurative-and-literal-meanings-evidence-from-native-and-bilingual-speakers-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s1366728918001219,journal-article,True,False,False,False,1366-7289,"1366-7289,1469-1841",Bilingualism: Language and Cognition,hybrid,2019-02-08,Cambridge University Press (CUP)
10.21437/interspeech.2020-2693,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/228265/228265pub.pdf,True,publishedVersion,2,https://doi.org/10.21437/interspeech.2020-2693,proceedings-article,True,False,False,False,,,Interspeech 2020,green,2020-10-25,ISCA
10.1515/opli-2019-0037,oa journal (via doaj),publisher,cc-by,https://www.degruyter.com/downloadpdf/journals/opli/5/1/article-p666.pdf,True,publishedVersion,2,https://doi.org/10.1515/opli-2019-0037,journal-article,True,False,True,True,2300-9969,2300-9969,Open Linguistics,gold,2019-01-01,Walter de Gruyter GmbH
10.1017/s1366728919000014,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F8D97D3F327A57AA6D8B8412F7EDB041/S1366728919000014a.pdf/div-class-title-triggered-codeswitching-lexical-processing-and-conversational-dynamics-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s1366728919000014,journal-article,True,False,False,False,1366-7289,"1366-7289,1469-1841",Bilingualism: Language and Cognition,hybrid,2019-03-29,Cambridge University Press (CUP)
10.1177/1367006919838375,open (via page says license),publisher,cc-by-nc,https://journals.sagepub.com/doi/pdf/10.1177/1367006919838375,True,publishedVersion,2,https://doi.org/10.1177/1367006919838375,journal-article,True,False,False,False,1367-0069,"1367-0069,1756-6878",International Journal of Bilingualism,hybrid,2019-04-05,SAGE Publications
10.1017/langcog.2019.28,oa repository (via OAI-PMH doi match),repository,,http://pure-oai.bham.ac.uk/ws/files/77382742/Pre_print_version.pdf,True,submittedVersion,2,https://doi.org/10.1017/langcog.2019.28,journal-article,True,False,False,False,1866-9808,"1866-9808,1866-9859",Language and Cognition,green,2019-09-13,Cambridge University Press (CUP)
10.1017/s1351324919000500,open (via page says license),publisher,cc-by-nc,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/9BF0A599B49230297FD6DBA01F07C0DD/S1351324919000500a.pdf/div-class-title-uncovering-the-language-of-wine-experts-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s1351324919000500,journal-article,True,False,False,False,1351-3249,"1351-3249,1469-8110",Natural Language Engineering,hybrid,2019-09-23,Cambridge University Press (CUP)
10.3389/fpsyg.2020.575032,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2020.575032/pdf,True,publishedVersion,2,https://doi.org/10.3389/fpsyg.2020.575032,journal-article,True,False,True,True,1664-1078,1664-1078,Frontiers in Psychology,gold,2020-11-23,Frontiers Media SA
